green_initiative,employees,man_exp,foreign,fin_obst,,green_strategy,energy_tax,sector
Not Green,17,20,Domestic,No obstcale,,No,No,Retail
Not Green,10,19,Domestic,No obstcale,,No,No,Retail
Not Green,35,40,Domestic,Moderate obstcale,,No,Yes,Food
Not Green,25,20,Domestic,Minor obstcale,,No,No,Wholesale
Not Green,20,20,Domestic,No obstcale,,No,No,Services
Not Green,28,12,Domestic,Moderate obstcale,,No,No,Retail
Not Green,14,45,Domestic,Severe obstcale,,No,No,Services
Not Green,27,18,Domestic,Major obstcale,,No,Yes,Retail
Not Green,7,13,Domestic,No obstcale,,No,Yes,Services
Not Green,68,14,Domestic,Major obstcale,,No,No,Retail
Not Green,12,10,Domestic,Minor obstcale,,No,No,Hotel and restaurants
Not Green,14,6,Foreign,Major obstcale,,No,No,Services
Not Green,42,10,Domestic,No obstcale,,No,No,Construction
Not Green,30,30,Domestic,Severe obstcale,,No,No,Services
Not Green,6,16,Domestic,Severe obstcale,,No,No,Construction
Not Green,9,30,Domestic,Major obstcale,,No,No,Construction
Not Green,200,17,Domestic,Moderate obstcale,,No,Yes,Services
Not Green,6,29,Domestic,No obstcale,,No,No,Retail
Not Green,13,10,Domestic,No obstcale,,No,No,Retail
Not Green,20,7,Domestic,Major obstcale,,No,No,Retail
Not Green,5,13,Domestic,Severe obstcale,,No,No,Wholesale
Not Green,7,7,Domestic,No obstcale,,No,No,Construction
Not Green,7,40,Domestic,No obstcale,,No,No,Retail
Not Green,30,10,Domestic,Severe obstcale,,No,No,Wholesale
Not Green,9,33,Domestic,No obstcale,,No,No,Construction
Not Green,7,22,Domestic,No obstcale,,No,Yes,Retail
Not Green,7,30,Domestic,Moderate obstcale,,No,No,Manufacturing
Not Green,15,30,Domestic,Minor obstcale,,No,No,Manufacturing
Not Green,8,40,Domestic,Moderate obstcale,,No,No,Manufacturing
Not Green,15,25,Domestic,Moderate obstcale,,No,No,Manufacturing
Not Green,14,10,Domestic,Moderate obstcale,,No,No,Manufacturing
Not Green,12,10,Domestic,Minor obstcale,,No,No,Manufacturing
Not Green,10,12,Domestic,Major obstcale,,No,No,Manufacturing
Not Green,8,6,Domestic,Minor obstcale,,No,No,Construction
Not Green,12,13,Domestic,Moderate obstcale,,No,No,Manufacturing
Not Green,10,5,Domestic,Moderate obstcale,,No,No,Manufacturing
Not Green,7,10,Domestic,Minor obstcale,,No,No,Manufacturing
Not Green,12,40,Domestic,No obstcale,,No,No,Manufacturing
Not Green,7,15,Domestic,Moderate obstcale,,No,No,Construction
Not Green,7,38,Domestic,No obstcale,,No,No,Manufacturing
Not Green,6,50,Domestic,No obstcale,,No,No,Manufacturing
Not Green,8,20,Domestic,Minor obstcale,,No,No,Food
Not Green,6,18,Domestic,Minor obstcale,,No,No,Hotel and restaurants
Not Green,8,10,Domestic,No obstcale,,No,No,Food
Not Green,10,10,Domestic,No obstcale,,No,No,Food
Not Green,7,20,Domestic,Moderate obstcale,,No,No,Food
Not Green,5,35,Domestic,No obstcale,,No,No,Retail
Not Green,5,7,Domestic,Minor obstcale,,No,No,Food
Not Green,6,12,Domestic,Minor obstcale,,No,No,Food
Not Green,10,14,Domestic,Moderate obstcale,,No,No,Retail
Not Green,5,20,Domestic,No obstcale,,No,No,Food
Not Green,12,15,Domestic,No obstcale,,No,No,Food
Not Green,13,40,Domestic,No obstcale,,No,No,Food
Not Green,8,25,Domestic,No obstcale,,No,No,Food
Not Green,6,25,Domestic,No obstcale,,No,No,Retail
Not Green,15,25,Domestic,No obstcale,,No,No,Manufacturing
Not Green,16,20,Domestic,No obstcale,,No,No,Manufacturing
Not Green,10,30,Domestic,No obstcale,,No,No,Manufacturing
Not Green,10,20,Domestic,Minor obstcale,,No,No,Manufacturing
Not Green,5,18,Domestic,Moderate obstcale,,No,No,Manufacturing
Not Green,5,5,Domestic,Minor obstcale,,No,No,Manufacturing
Not Green,10,6,Domestic,Moderate obstcale,,No,No,Manufacturing
Not Green,13,50,Domestic,Severe obstcale,,No,No,Manufacturing
Not Green,12,10,Domestic,Moderate obstcale,,No,No,Manufacturing
Not Green,10,20,Domestic,Moderate obstcale,,No,No,Manufacturing
Not Green,10,10,Domestic,Minor obstcale,,No,No,Manufacturing
Not Green,15,5,Domestic,Minor obstcale,,No,No,Manufacturing
Not Green,10,20,Domestic,Major obstcale,,No,No,Manufacturing
Not Green,15,10,Domestic,Moderate obstcale,,No,No,Manufacturing
Not Green,6,12,Domestic,Moderate obstcale,,No,No,Manufacturing
Not Green,10,12,Domestic,Moderate obstcale,,No,No,Manufacturing
Not Green,5,23,Domestic,Minor obstcale,,No,No,Manufacturing
Not Green,10,40,Domestic,Moderate obstcale,,No,No,Manufacturing
Not Green,10,40,Domestic,Minor obstcale,,No,No,Manufacturing
Not Green,6,20,Domestic,No obstcale,,No,No,Manufacturing
Not Green,16,25,Domestic,No obstcale,,No,No,Manufacturing
Not Green,15,20,Domestic,Minor obstcale,,No,No,Manufacturing
Not Green,10,20,Domestic,Moderate obstcale,,No,No,Manufacturing
Not Green,15,15,Domestic,Minor obstcale,,No,No,Manufacturing
Not Green,8,40,Domestic,No obstcale,,No,No,Manufacturing
Not Green,8,10,Domestic,No obstcale,,No,No,Manufacturing
Not Green,11,30,Domestic,No obstcale,,No,No,Manufacturing
Not Green,15,30,Domestic,Minor obstcale,,No,No,Manufacturing
Not Green,5,19,Domestic,Moderate obstcale,,No,No,Manufacturing
Not Green,5,2,Domestic,Moderate obstcale,,No,No,Manufacturing
Not Green,5,3,Domestic,Severe obstcale,,No,Yes,Retail
Not Green,6,15,Domestic,Moderate obstcale,,No,No,Hotel and restaurants
Not Green,10,13,Domestic,Moderate obstcale,,No,No,Manufacturing
Not Green,5,10,Domestic,Moderate obstcale,,No,No,Manufacturing
Not Green,30,12,Domestic,Moderate obstcale,,No,No,Retail
Not Green,6,34,Domestic,No obstcale,,No,No,Services
Not Green,5,20,Domestic,Moderate obstcale,,No,Yes,Manufacturing
Not Green,10,20,Domestic,No obstcale,,No,No,Garments
Not Green,9,28,Domestic,Minor obstcale,,No,No,Services
Not Green,10,30,Domestic,Moderate obstcale,,No,No,Manufacturing
Not Green,19,40,Domestic,No obstcale,,No,No,Services
Not Green,9,50,Domestic,No obstcale,,No,No,Manufacturing
Not Green,15,20,Domestic,No obstcale,,No,No,Manufacturing
Not Green,15,40,Domestic,Minor obstcale,,No,No,Manufacturing
Not Green,15,35,Domestic,No obstcale,,No,No,Manufacturing
Not Green,10,40,Domestic,Minor obstcale,,No,No,Manufacturing
Not Green,10,40,Domestic,Minor obstcale,,No,No,Manufacturing
Not Green,11,10,Domestic,No obstcale,,No,No,Wholesale
Not Green,3,30,Domestic,No obstcale,,No,No,Hotel and restaurants
Not Green,6,6,Domestic,Minor obstcale,,No,No,Wholesale
Not Green,7,15,Domestic,No obstcale,,No,No,Hotel and restaurants
Not Green,8,40,Domestic,Minor obstcale,,No,No,Construction
Not Green,7,12,Domestic,Minor obstcale,,No,No,Construction
Not Green,6,10,Domestic,No obstcale,,No,No,Hotel and restaurants
Not Green,6,25,Domestic,No obstcale,,No,No,Services
Not Green,7,30,Domestic,Minor obstcale,,No,No,Services
Not Green,12,8,Domestic,No obstcale,,No,No,Hotel and restaurants
Not Green,12,20,Domestic,No obstcale,,No,No,Hotel and restaurants
Not Green,15,30,Domestic,No obstcale,,No,No,Wholesale
Not Green,5,20,Domestic,No obstcale,,No,No,Retail
Not Green,8,19,Domestic,Moderate obstcale,,No,No,Services
Not Green,10,30,Domestic,Major obstcale,,No,No,Hotel and restaurants
Not Green,20,15,Domestic,Moderate obstcale,,No,No,Construction
Not Green,5,15,Domestic,Minor obstcale,,No,No,Retail
Not Green,10,15,Domestic,Moderate obstcale,,No,No,Wholesale
Not Green,5,18,Domestic,Moderate obstcale,,No,No,Hotel and restaurants
Not Green,10,10,Domestic,Moderate obstcale,,No,No,Construction
Not Green,10,20,Domestic,Moderate obstcale,,No,No,Hotel and restaurants
Not Green,5,10,Domestic,Moderate obstcale,,No,No,Hotel and restaurants
Not Green,11,25,Domestic,Moderate obstcale,,No,No,Construction
Not Green,18,15,Domestic,Major obstcale,,No,No,Services
Not Green,7,30,Domestic,Moderate obstcale,,No,No,Construction
Not Green,5,8,Domestic,Severe obstcale,,No,No,Hotel and restaurants
Not Green,8,15,Domestic,Minor obstcale,,No,No,Retail
Not Green,10,20,Domestic,Minor obstcale,,No,No,Hotel and restaurants
Not Green,12,10,Domestic,No obstcale,,No,No,Construction
Not Green,8,35,Domestic,No obstcale,,No,No,Construction
Not Green,7,40,Domestic,No obstcale,,No,No,Construction
Not Green,7,15,Domestic,Moderate obstcale,,No,No,Hotel and restaurants
Not Green,10,20,Domestic,No obstcale,,No,No,Wholesale
Not Green,6,10,Domestic,Moderate obstcale,,No,No,Wholesale
Not Green,8,30,Domestic,No obstcale,,No,No,Wholesale
Not Green,12,10,Domestic,No obstcale,,No,No,Hotel and restaurants
Not Green,12,30,Domestic,No obstcale,,No,No,Services
Not Green,15,50,Domestic,No obstcale,,No,No,Construction
Not Green,6,50,Domestic,No obstcale,,No,No,Hotel and restaurants
Not Green,10,50,Domestic,No obstcale,,No,No,Wholesale
Not Green,12,50,Domestic,Minor obstcale,,No,No,Retail
Not Green,7,12,Domestic,No obstcale,,No,No,Retail
Not Green,11,10,Domestic,No obstcale,,No,No,Retail
Not Green,6,30,Domestic,No obstcale,,No,No,Retail
Not Green,9,7,Domestic,No obstcale,,No,No,Retail
Not Green,6,40,Domestic,Minor obstcale,,No,No,Retail
Not Green,6,20,Domestic,Moderate obstcale,,No,Yes,Retail
Not Green,5,3,Domestic,Major obstcale,,No,No,Retail
Not Green,5,5,Domestic,Major obstcale,,No,No,Retail
Not Green,10,7,Domestic,No obstcale,,No,No,Retail
Not Green,8,10,Domestic,Moderate obstcale,,No,No,Retail
Not Green,8,15,Domestic,Moderate obstcale,,No,No,Retail
Not Green,11,20,Domestic,Moderate obstcale,,No,No,Retail
Not Green,12,15,Domestic,Major obstcale,,No,No,Hotel and restaurants
Not Green,6,6,Domestic,No obstcale,,No,No,Services
Not Green,7,3,Domestic,Moderate obstcale,,No,No,Wholesale
Not Green,15,8,Domestic,Moderate obstcale,,No,No,Wholesale
Not Green,9,21,Domestic,Minor obstcale,,No,No,Retail
Not Green,6,5,Domestic,No obstcale,,No,No,Retail
Not Green,5,20,Domestic,No obstcale,,No,No,Retail
Not Green,5,25,Domestic,Minor obstcale,,No,No,Retail
Not Green,10,15,Domestic,No obstcale,,No,No,Retail
Not Green,6,30,Domestic,No obstcale,,No,No,Services
Not Green,5,15,Domestic,No obstcale,,No,No,Retail
Not Green,10,7,Domestic,No obstcale,,No,No,Retail
Not Green,6,10,Domestic,Minor obstcale,,No,No,Retail
Not Green,5,25,Domestic,No obstcale,,No,No,Retail
Not Green,5,10,Domestic,No obstcale,,No,No,Services
Not Green,10,30,Domestic,No obstcale,,No,No,Retail
Not Green,7,10,Domestic,No obstcale,,No,No,Retail
Not Green,6,20,Domestic,No obstcale,,No,No,Retail
Not Green,11,30,Domestic,No obstcale,,No,No,Retail
Not Green,80,10,Domestic,No obstcale,,No,No,Manufacturing
Not Green,40,30,Domestic,Moderate obstcale,,No,No,Manufacturing
Not Green,30,20,Domestic,Moderate obstcale,,No,No,Manufacturing
Not Green,6,15,Domestic,Moderate obstcale,,No,No,Manufacturing
Not Green,42,10,Domestic,No obstcale,,No,No,Manufacturing
Not Green,20,15,Domestic,Moderate obstcale,,No,No,Manufacturing
Not Green,18,20,Domestic,Minor obstcale,,No,No,Manufacturing
Not Green,15,14,Domestic,Moderate obstcale,,No,No,Manufacturing
Not Green,50,15,Domestic,Minor obstcale,,No,No,Manufacturing
Not Green,18,20,Domestic,Moderate obstcale,,No,No,Manufacturing
Not Green,35,12,Domestic,Moderate obstcale,,No,No,Manufacturing
Not Green,20,18,Domestic,Moderate obstcale,,No,No,Manufacturing
Not Green,22,20,Domestic,Moderate obstcale,,No,No,Manufacturing
Not Green,20,12,Domestic,Minor obstcale,,No,No,Manufacturing
Not Green,10,15,Domestic,No obstcale,,No,No,Manufacturing
Not Green,30,20,Domestic,Major obstcale,,No,No,Manufacturing
Not Green,30,30,Domestic,No obstcale,,No,No,Manufacturing
Not Green,25,20,Domestic,No obstcale,,No,No,Manufacturing
Not Green,40,30,Domestic,No obstcale,,No,No,Manufacturing
Not Green,20,3,Domestic,Minor obstcale,,No,No,Manufacturing
Not Green,60,40,Domestic,No obstcale,,No,No,Manufacturing
Not Green,30,10,Domestic,No obstcale,,No,No,Food
Not Green,30,60,Domestic,Minor obstcale,,No,No,Food
Not Green,40,25,Domestic,Moderate obstcale,,No,No,Food
Not Green,80,40,Domestic,Moderate obstcale,,No,No,Food
Not Green,20,15,Domestic,Moderate obstcale,,No,No,Food
Not Green,35,23,Domestic,Moderate obstcale,,No,No,Food
Not Green,27,15,Domestic,Severe obstcale,,No,No,Food
Not Green,50,15,Domestic,Moderate obstcale,,No,No,Food
Not Green,40,12,Domestic,Moderate obstcale,,No,No,Food
Not Green,12,11,Domestic,Moderate obstcale,,No,No,Food
Not Green,20,6,Domestic,Moderate obstcale,,No,No,Food
Not Green,50,18,Domestic,Moderate obstcale,,No,No,Garments
Not Green,60,12,Domestic,Moderate obstcale,,No,No,Food
Not Green,35,20,Domestic,Major obstcale,,No,No,Retail
Not Green,15,15,Domestic,Moderate obstcale,,No,No,Food
Not Green,35,15,Domestic,Moderate obstcale,,No,No,Food
Not Green,30,6,Domestic,Moderate obstcale,,No,No,Food
Not Green,40,20,Domestic,Moderate obstcale,,No,No,Food
Not Green,25,20,Domestic,No obstcale,,No,No,Food
Not Green,33,30,Domestic,Moderate obstcale,,No,No,Food
Not Green,25,10,Domestic,Moderate obstcale,,No,No,Food
Not Green,6,10,Domestic,Moderate obstcale,,No,No,Food
Not Green,20,30,Domestic,No obstcale,,No,No,Food
Not Green,90,50,Domestic,Minor obstcale,,No,No,Food
Not Green,25,10,Domestic,No obstcale,,No,No,Food
Not Green,21,40,Domestic,No obstcale,,No,No,Food
Not Green,40,15,Domestic,No obstcale,,No,No,Manufacturing
Not Green,35,12,Domestic,No obstcale,,No,No,Manufacturing
Not Green,30,30,Foreign,Minor obstcale,,No,No,Manufacturing
Not Green,30,15,Domestic,Minor obstcale,,No,No,Manufacturing
Not Green,50,30,Domestic,Moderate obstcale,,No,No,Manufacturing
Not Green,40,50,Domestic,No obstcale,,No,No,Manufacturing
Not Green,40,13,Domestic,Moderate obstcale,,No,No,Construction
Not Green,50,12,Domestic,Moderate obstcale,,No,No,Services
Not Green,40,15,Domestic,Moderate obstcale,,No,No,Manufacturing
Not Green,50,20,Domestic,Moderate obstcale,,No,No,Manufacturing
Not Green,35,12,Domestic,Moderate obstcale,,No,No,Wholesale
Not Green,90,20,Domestic,Minor obstcale,,No,No,Manufacturing
Not Green,53,20,Domestic,Minor obstcale,,No,No,Manufacturing
Not Green,25,50,Domestic,No obstcale,,No,No,Manufacturing
Not Green,40,30,Domestic,No obstcale,,No,No,Manufacturing
Not Green,20,50,Domestic,Moderate obstcale,,No,No,Manufacturing
Not Green,90,30,Foreign,Minor obstcale,,No,No,Manufacturing
Not Green,35,50,Domestic,Moderate obstcale,,No,No,Manufacturing
Not Green,70,20,Domestic,No obstcale,,No,No,Manufacturing
Not Green,70,20,Domestic,Moderate obstcale,,No,No,Manufacturing
Not Green,50,20,Domestic,Moderate obstcale,,No,No,Manufacturing
Not Green,30,15,Domestic,Moderate obstcale,,No,No,Manufacturing
Not Green,60,10,Domestic,Moderate obstcale,,No,No,Services
Not Green,40,20,Domestic,Moderate obstcale,,No,No,Manufacturing
Not Green,35,15,Domestic,Moderate obstcale,,No,No,Manufacturing
Not Green,20,15,Domestic,Moderate obstcale,,No,No,Manufacturing
Not Green,50,10,Domestic,Moderate obstcale,,No,No,Manufacturing
Not Green,20,7,Domestic,Moderate obstcale,,No,No,Retail
Not Green,40,12,Domestic,Moderate obstcale,,No,No,Wholesale
Not Green,30,20,Domestic,Moderate obstcale,,No,No,Manufacturing
Not Green,30,10,Domestic,Moderate obstcale,,No,No,Retail
Not Green,50,50,Domestic,No obstcale,,No,No,Manufacturing
Not Green,90,20,Domestic,Moderate obstcale,,No,No,Manufacturing
Not Green,21,30,Domestic,No obstcale,,No,No,Manufacturing
Not Green,80,30,Domestic,No obstcale,,No,No,Services
Not Green,25,40,Domestic,Moderate obstcale,,No,No,Hotel and restaurants
Not Green,32,21,Domestic,Moderate obstcale,,No,No,Construction
Not Green,29,4,Domestic,Moderate obstcale,,No,No,Wholesale
Not Green,20,20,Domestic,Moderate obstcale,,No,No,Wholesale
Not Green,35,15,Domestic,Minor obstcale,,No,No,Services
Not Green,30,10,Domestic,Moderate obstcale,,No,No,Construction
Not Green,47,37,Domestic,Moderate obstcale,,No,No,Services
Not Green,30,40,Domestic,No obstcale,,No,No,Construction
Not Green,50,15,Domestic,No obstcale,,No,No,Hotel and restaurants
Not Green,30,2,Domestic,No obstcale,,No,No,Construction
Not Green,30,15,Domestic,Major obstcale,,No,No,Retail
Not Green,8,8,Domestic,No obstcale,,No,No,Retail
Not Green,10,10,Domestic,Moderate obstcale,,No,No,Retail
Not Green,30,18,Domestic,Moderate obstcale,,No,No,Retail
Not Green,10,20,Domestic,Moderate obstcale,,No,No,Retail
Not Green,10,20,Domestic,Moderate obstcale,,No,No,Retail
Not Green,20,20,Domestic,Minor obstcale,,No,No,Retail
Not Green,10,15,Domestic,Moderate obstcale,,No,No,Retail
Not Green,25,15,Domestic,Moderate obstcale,,No,No,Retail
Not Green,20,10,Domestic,Moderate obstcale,,No,No,Retail
Not Green,21,15,Domestic,Major obstcale,,No,No,Services
Not Green,22,10,Domestic,Moderate obstcale,,No,No,Retail
Not Green,18,10,Domestic,Minor obstcale,,No,No,Wholesale
Not Green,10,15,Domestic,Moderate obstcale,,No,No,Retail
Not Green,25,6,Domestic,Minor obstcale,,No,No,Retail
Not Green,22,40,Domestic,No obstcale,,No,No,Retail
Not Green,75,50,Domestic,No obstcale,,No,No,Retail
Not Green,22,30,Domestic,Minor obstcale,,No,No,Retail
Not Green,90,42,Domestic,Minor obstcale,,No,No,Retail
Not Green,150,40,Domestic,Moderate obstcale,,No,No,Manufacturing
Not Green,156,40,Domestic,No obstcale,,No,No,Manufacturing
Not Green,80,18,Domestic,Moderate obstcale,,No,No,Manufacturing
Not Green,200,15,Domestic,Minor obstcale,,No,No,Manufacturing
Not Green,250,50,Domestic,No obstcale,,No,No,Manufacturing
Not Green,100,40,Domestic,Minor obstcale,,No,No,Food
Not Green,170,30,Domestic,Minor obstcale,,No,No,Food
Not Green,100,40,Domestic,Minor obstcale,,No,No,Food
Not Green,120,60,Domestic,Moderate obstcale,,No,No,Food
Not Green,87,30,Domestic,No obstcale,,No,No,Food
Not Green,130,29,Domestic,Moderate obstcale,,No,No,Retail
Not Green,66,13,Domestic,Minor obstcale,,No,No,Food
Not Green,110,25,Domestic,Moderate obstcale,,No,No,Food
Not Green,250,40,Domestic,No obstcale,,No,No,Food
Not Green,120,55,Domestic,Moderate obstcale,,No,No,Manufacturing
Not Green,120,40,Domestic,No obstcale,,No,No,Manufacturing
Not Green,200,45,Domestic,No obstcale,,No,No,Manufacturing
Not Green,250,40,Domestic,No obstcale,,No,No,Manufacturing
Not Green,130,40,Foreign,No obstcale,,No,No,Manufacturing
Not Green,220,20,Domestic,No obstcale,,No,No,Manufacturing
Not Green,200,20,Domestic,No obstcale,,No,No,Manufacturing
Not Green,50,15,Domestic,Moderate obstcale,,No,No,Wholesale
Not Green,88,15,Domestic,Moderate obstcale,,No,No,Manufacturing
Not Green,50,20,Domestic,Minor obstcale,,No,No,Manufacturing
Not Green,55,12,Domestic,Moderate obstcale,,No,No,Manufacturing
Not Green,50,13,Domestic,Moderate obstcale,,No,No,Wholesale
Not Green,88,20,Domestic,No obstcale,,No,No,Services
Not Green,60,30,Domestic,Moderate obstcale,,No,No,Manufacturing
Not Green,40,15,Domestic,Moderate obstcale,,No,No,Manufacturing
Not Green,100,10,Domestic,Moderate obstcale,,No,No,Services
Not Green,110,8,Domestic,No obstcale,,No,No,Manufacturing
Not Green,250,50,Domestic,No obstcale,,No,No,Garments
Not Green,110,30,Domestic,Minor obstcale,,No,No,Manufacturing
Not Green,100,25,Domestic,No obstcale,,No,No,Manufacturing
Not Green,80,10,Domestic,Moderate obstcale,,No,No,Wholesale
Not Green,50,30,Domestic,Moderate obstcale,,No,No,Services
Not Green,120,30,Domestic,Minor obstcale,,No,No,Services
Not Green,105,20,Domestic,No obstcale,,No,No,Services
Not Green,100,40,Domestic,Minor obstcale,,No,No,Retail
Not Green,163,30,Domestic,No obstcale,,No,No,Retail
Not Green,110,25,Foreign,No obstcale,,No,No,Retail
Not Green,80,28,Domestic,Moderate obstcale,,No,No,Retail
Not Green,100,20,Domestic,Moderate obstcale,,No,No,Retail
Not Green,50,20,Domestic,Moderate obstcale,,No,No,Retail
Not Green,30,15,Domestic,Moderate obstcale,,No,No,Retail
Not Green,86,20,Domestic,Minor obstcale,,No,No,Retail
Not Green,21,23,Domestic,No obstcale,,No,No,Services
Not Green,11,5,Domestic,No obstcale,,No,Yes,Retail
Not Green,8,22,Domestic,Minor obstcale,,No,No,Construction
